OS_PLATFORM,MODEL,DV_MODEL,CO2_FOOTPRINT,USER_COUNTRY_CD,USER_ID_ENCRYPTED,EMPLOYEE_TYPE,DEVICECAPACITY
17.2,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,,DE,VKQQO\Q?,EMP - Regular,
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,NQNVOOF,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,CH,J]NRJ]FU,EMP - Regular,128
17.3,IPHONE 12,IPHONE 12,75,US,QI[E_IW<,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,D_NFH,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,CH,FPXYJPN:,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,DTKIX\D@,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,US,OMNW?:,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,130,CH,JM[FKZS:,EMP - Regular,256
17.4,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,US,ETJGQUE:,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,75,CH,PW[IOZT:,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,SNJYZ[DU,EMP - Regular,64
17.4,IPHONE 11,IPHONE 11,72,CA,VIQMHV,EMP - Regular,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,YWPXM?,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,UIXW7@,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,V\XIISFZ,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,IT,VMYII9,EMP - Regular,128
17.3,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,I]WOK[2,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,CH,SI^HKTZ,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,IT,IQPYYM,EMP - Regular,128
17.4,IPAD 10.9-INCH 10TH,IPAD 10TH GEN 10.9-INCH,72,CN,]PJR_<8>,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,IT,IM[VKZJM,EMP - Regular,128
17.3,IPHONE 12 PRO,IPHONE 12 PRO,,PL,JZJFU_N;,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,TH,SZJXN]N\,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,ES,U]R^I>,EMP - Regular,128
16.6,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,US,VMWK[XT=,EMP - Regular,128
17.3.1,IPHONE 15,IPHONE 15,56,TH,VWXRY]CU,EMP - Regular,128
17.3.1,IPHONE XR,IPHONE XR,62,US,R[QMXWL,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,GB,JQKWUVE=,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,130,CH,VQVSTVFK,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,US,VXNMYMB9,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,CH,O]]^Z;,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPHONE 15,IPHONE 15,56,BE,JI_EMMT,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,CL,Q]WI`ICZ,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,84,PL,VaLLU_JR,CW - Consultant,256
17.4,IPHONE 15,IPHONE 15,56,CH,VKQQOL4@,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,ES,JWW^GTL=,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,IT,SIPRUbB:,CW - Contractor,128
15.8,IPHONE 7,IPHONE 7,,DE,JZJJL;,CW - Managed Service,128
17.4,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 14,IPHONE 14,61,DE,NW_EIQDI,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,NLJROMM,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,84,PL,PI]]YS,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,61,IT,SI^VU[PO,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,CH,\QUHOZL<,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,IT,FI]ERIT<,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,IT,VWVQKTMZ,EMP - Regular,128
17.4,IPHONE 12 PRO,IPHONE 12 PRO,,UNKNOWN,XVTRU_O,Unknown,256
17.3.1,IPHONE 13,IPHONE 13,64,PK,HRJ^S9,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,ES,SIcWOTWL,EMP - Regular,128
17.3,IPHONE 15,IPHONE 15,56,SE,OWYI`LJT,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,XT[MIPZ,EMP - Regular,256
17.3.1,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,135,ES,UIVTOVPU,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,EZJHKb,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,EZJHKb,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,CH,VIUMKZ,CW - Contractor,128
17.3.1,IPAD 7TH GEN 10.2-IN,IPAD 7TH GEN 10.2-INCH,93,CN,IIW];9,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,FPRETVFK,EMP - Regular,256
17.2.1,IPHONE 12,IPHONE 12,75,ES,DT_EXMW>,EMP - Temporary,128
17.3.1,IPAD PRO 10.5-INCH,IPAD PRO 10.5-INCH,,PE,EIcETKB[,EMP - Regular,256
17.2,IPAD (9TH GENERATION,IPAD 9TH GEN,84,SI,YQcZGZZU,EMP - Long-term IA (LTIA),256
16.7,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,PMWHUbN@,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,UWMVOM6?,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,SMMVGTB,EMP - Regular,128
17.3.1,IPAD PRO 10.5-INCH,IPAD PRO 10.5-INCH,,US,IZJ[RMN9,EMP - Regular,256
16.4.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,FIKERTD<,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,PMUMYIIQ,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,HU,YI[KGU2,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CA,EMNGXWE9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,PH,SWWKVWOR,CW - Consultant,128
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,AT,JNNPRMSK,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CN,W][5,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,H[YMTWF=,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,QO^]KU7A,EMP - Temporary,128
17.3.1,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,US,NW\XQ,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,US,NW\XQ,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,ZMRWYMO^,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,RU,JW[SYPLI,EMP - Regular,128
16.2,IPHONE 14,IPHONE 14,61,CH,NQTYIPJV,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,P]UI_S,EMP - Regular,64
17.4,IPHONE 11,IPHONE 11,77,DE,N]\WSIVR,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,AT,PI]XNQBU,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,FR,EWRWYMBX,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,US,OI^VGZP,EMP - Regular,256
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,PMWIYMTa,EMP - Regular,128
17.2.1,IPHONE 14,IPHONE 14,61,CN,K]JRMb6>,EMP - Regular,128
16.7,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,,SK,O]YXGSPR,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,DE,VbXX_WSO,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,V\JLR\4,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CN,ZMR[8=,EMP - Regular,128
17.2.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,J]JVJIEJ,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,,PT,PI]SYR3,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,US,E[QYS,EMP - Regular,128
17.3.1,IPHONE 15,IPHONE 15,56,US,SPRPRT28,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,FT^GKZVR,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,ZWQPS]U\,EMP - Regular,128
16.7,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,US,ZWQPS]U\,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,US,WPXQVS2:,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,VQUZGR:=,EMP - Regular,128
16.1,IPHONE 8,IPHONE 8,71,US,K]MWUVC,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,US,K]MWUVC,EMP - Regular,128
17.1.2,IPHONE 15,IPHONE 15,56,US,WM[MRaOT,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,JQUQUZFX,EMP - Regular,128
17.3.1,IPHONE 15,IPHONE 15,56,CH,GWVMTOV`,CW - Contractor,128
17.3,IPHONE 12,IPHONE 12,,CZ,IW[VU^BQ,CW - Contractor,N
17.4,IPHONE 15,IPHONE 15,56,CZ,IW[VU^BQ,CW - Contractor,128
17.4,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,US,UM_ETOFT,EMP - Regular,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,EMJPV9,EMP - Regular,256
17.3.1,IPHONE 13,IPHONE 13,64,US,EMJPV9,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,HU,IZRXZUBT,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,FI[]Q,EMP - Regular,128
17.3.1,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,US,OI^ZOTMK,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,PKOEJLS:,EMP - Regular,128
15.8,IPAD AIR 2,IPAD AIR 2ND GEN,,US,PKOEJLS:,EMP - Regular,64
17.3.1,IPHONE 14,IPHONE 14,61,US,ZPRXKU6,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,PKRRZWT\,EMP - Regular,128
17.3,IPHONE 14,IPHONE 14,61,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,ES,S]RKTMS^,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,US,V\^EX\M9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,JTREZITV,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,EZJWNMC9,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,US,LKJ,EMP - Regular,128
17.2,IPAD PRO 12.9-INCH 5,IPAD PRO 12.9-INCH 5TH GEN,,CH,XVPIX[CJ,EMP - Regular,256
17.3.1,IPHONE 12,IPHONE 12,70,TH,VIWKXWP[,EMP - Regular,64
17.3.1,IPHONE 13,IPHONE 13,71,PT,VIUKGLD;,CW - Managed Service,256
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,I]NLXTFS,EMP - Regular,64
17.2.1,IPHONE 12,IPHONE 12,,SK,NWUMSISZ,EMP - Regular,
17.4,IPHONE 13,IPHONE 13,64,CH,QILOGMSV,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,HK,OIRP?,EMP - Regular,128
17.3,IPAD AIR 4TH GEN (WI,IPAD AIR 4TH GEN,,TW,WIRL:,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CH,EINGNTU9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CZ,STRZU^B\,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,PL,J]]OU_L:,EMP - Regular,64
17.3.1,IPHONE 13,IPHONE 13,64,CH,WM[^OYJb,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CH,GWNGNU,EMP - Regular,128
17.2.1,IPHONE XR,IPHONE XR,62,CH,PIWROWM9,EMP - Temporary,128
17.4,IPHONE 13,IPHONE 13,64,CH,JI\TGZCK,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,PL,QW\WKSHS,EMP - Regular,64
17.2,IPHONE 12 PRO,IPHONE 12 PRO,,PL,QW`EQR29,EMP - Regular,
16.7,IPAD PRO 12.9-INCH 5,IPAD PRO 12.9-INCH 5TH GEN,,CH,EIUX`MS^,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,61,,VMOES,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,SQLESMOI,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,UV[MU[,EMP - Regular,128
16.1.1,IPAD PRO 12.9-INCH 5,IPAD PRO 12.9-INCH 5TH GEN,,DE,STNMTMTS,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,RU,VKQIMWML,EMP - Regular,128
16.4.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,PMbIXVJU,EMP - Temporary,128
17.3.1,IPHONE 14,IPHONE 14,61,,XSJW7,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,SM]VOK2,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,VW[QGVJ9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,GR,WZRET\B\,EMP - Regular,128
16.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,NVXITIH[,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,CH,NIbN9,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,TR,Xb^RU,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,67,CN,PI[XOX58,EMP - Long-term IA (LTIA),256
17.4,IPHONE 13,IPHONE 13,64,GB,NIUEO\N9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CA,MW\IV[39,EMP - Temporary,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,VKQQO[8?,EMP - Regular,256
17.3.1,IPHONE 13,IPHONE 13,64,KE,FPXQHIB,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPHONE 12,IPHONE 12,75,US,QIUFGVEU,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,CZ,NWcEQ^,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,GB,PI[EP[,EMP - Regular,128
17.3.1,IPHONE 15,IPHONE 15,56,US,GMXRG\FT,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,GB,Na[MGSJU,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,IE,KWKETU,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,GT,H[LSHMET,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,CH,DVJRJPT,EMP - Regular,256
17.3,IPHONE 13,IPHONE 13,64,PH,JZJFKTMT,CW - Contractor,128
17.3.1,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,US,V]VYGTD,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,IT,V\[SKL,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,PMRRKKL[,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,DE,MWUEJ,EMP - Regular,256
17.4,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,CH,KI[MRSVU,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,CH,EMW^GZUI,EMP - Regular,128
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,RMcE\KJW,CW - Contractor,64
17.3.1,IPHONE 11,IPHONE 11,77,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,CZ,NWUI\WWS,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,ZM\XIA,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,DK,ERNVMR,EMP - Regular,128
17.3.1,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,US,WIVQ_TN,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,MY,NWQP7,EMP - Long-term IA (LTIA),128
17.3.1,IPHONE 15,IPHONE 15,56,JO,DJ^QGZLN,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,UIVMXMZ:,EMP - Regular,256
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,UIVMXMZ:,EMP - Regular,256
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,PI[OU^E;,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,H[LLTMSU,EMP - Graduate / Post-Graduate,128
17.0.3,IPHONE XR,IPHONE XR,62,US,GMPVGKJM,EMP - Regular,64
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,DE,OIVTXMC9,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,75,CH,EM[KOVE,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,GB,SWUWUVN,EMP - Regular,64
17.3.1,IPHONE 11,IPHONE 11,77,CN,MQJRMb2A,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,JZJLGUD9,EMP - Regular,128
16.7,IPHONE 11,IPHONE 11,72,TH,WWXRSMF[,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,70,JP,KI\LOVPa,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,70,JP,NWKE_IT:,EMP - Regular,64
16.3.1,IPHONE 12,IPHONE 12,70,JP,L[XFKS2,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,70,JP,V]PMSWI:,EMP - Regular,64
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,JZNMT_BJ,EMP - Regular,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,ZWQPLII\,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,61,TW,OQWW7,CW - Contractor,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,H[YIPMMM,EMP - Regular,128
16.7,IPAD 7TH GEN 10.2-IN,IPAD 7TH GEN 10.2-INCH,93,BE,OI^HK\F,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,HU,UQVE_R,EMP - Regular,256
17.1.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,TH,VZRW[VBR,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,70,TH,VZRW[VBR,EMP - Regular,64
17.3.1,IPHONE 13,IPHONE 13,71,SG,MQWHGTE,EMP - Regular,256
17.3.1,IPHONE 12,IPHONE 12,75,US,QO^]KS5A,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,,CH,PIUHUVW:,EMP - Regular,
17.3.1,IPHONE 12,IPHONE 12,75,US,HTJKXWVI,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,IN,ZI:,EMP - Regular,128
16.7,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,IT,EI[FKZBM,EMP - Regular,128
17.3.1,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,CN,J]XN><,EMP - Regular,64
16.7.1,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,CN,\QV=,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,IT,YM[KGVJM,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,71,SG,\MJT],EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,US,OIaESIOR,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CA,YQUPGI2@,EMP - Temporary,128
17.3.1,IPHONE 13,IPHONE 13,64,RU,VPJFXQOM,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,KWWIXU,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,UWPIRTC,EMP - Regular,128
16.7.5,IPHONE 8,IPHONE 8,57,BR,RTRZK[38,EMP - Regular,64
17.2.1,IPHONE 13,IPHONE 13,64,KE,RTXSJ,EMP - Regular,128
17.4,IPHONE 14 PLUS,IPHONE 14 PLUS,68,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 15,IPHONE 15,56,US,QO^]KR2<,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,SQ]XOVHM,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,US,SQ]XOVHM,EMP - Regular,128
17.3.1,IPHONE 15,IPHONE 15,56,US,NI]EHQBU,EMP - Regular,128
17.3.1,IPAD 10.9-INCH 10TH,IPAD 10TH GEN 10.9-INCH,82,UNKNOWN,XVTRU_O,Unknown,256
17.3.1,IPHONE 15,IPHONE 15,56,US,MW\IVPXT,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CA,W][GNMB9,EMP - Temporary,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,PQTPGU,CW - Contractor,128
17.0.3,IPHONE 12,IPHONE 12,,ES,PW[ITWN[,EMP - Regular,
17.1.2,IPHONE 12,IPHONE 12,,ES,FI\ERLF[,EMP - Regular,
16.5.1,IPHONE 11,IPHONE 11,72,CO,JWVI`a5,EMP - Regular,64
17.1.2,IPHONE 12,IPHONE 12,,ES,DLRZOJ,EMP - Regular,
16.1.1,IPHONE 12,IPHONE 12,75,CR,EWWMRTBX,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,73,US,WPXQV[C9,EMP - Regular,256
17.3.1,IPHONE 12,IPHONE 12,75,ES,RZ]M`U29,EMP - Regular,128
17.3,IPHONE 11,IPHONE 11,77,DE,PI[IQ[3,EMP - Regular,128
17.2.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,US,EI[VOVFI,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,CH,EQLORMN,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,,ES,SZRIZWK<,EMP - Regular,
17.4,IPHONE 12,IPHONE 12,75,US,IM[RGL2;,EMP - Regular,128
17.0.3,IPHONE 12,IPHONE 12,,ES,PIWGKZBI,EMP - Regular,
17.3.1,IPHONE 12,IPHONE 12,75,ES,PI[XO\2?,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,AU,K]]XUVQ9,EMP - Regular,128
17.2.1,IPHONE 12,IPHONE 12,75,ES,YIUPGLN;,EMP - Regular,128
17.3.1,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,CN,JMc,EMP - Regular,64
16.1.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,HU,EI[EM,EMP - Regular,64
17.2,IPHONE 12,IPHONE 12,,ES,FQOYKVUI,EMP - Regular,
17.4,IPHONE 11,IPHONE 11,77,RU,NIKETWWI,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,ES,OMMSX,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,IQWGQK2,EMP - Temporary,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,RS,MW_ETWT9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,MY,DVPG<,EMP - Regular,128
17.2.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,VWKMKZN9,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CN,K]c5:,EMP - Regular,128
17.2.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,JJ^VIbZU,EMP - Regular,256
17.2.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,VSJPGT,EMP - Regular,256
17.2.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,ZZcSYU,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CN,Z]a67,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CZ,YMUKU[P\,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CZ,YMUKU[P\,EMP - Regular,256
17.2.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,ZTXHGZM9,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CN,ZMWK^,EMP - Regular,128
17.3,IPHONE 12 PRO,IPHONE 12 PRO,,PL,O]TEYbM9,EMP - Regular,256
17.3.1,IPHONE XR,IPHONE XR,62,US,GI_MYL3,EMP - Regular,128
